datatype,glanceid,name,tid,chain_tid,phys_group,events,files,status,timestamp,pr_id,campaign,ddm_erase_timestamp,vuid,grid_exec,se,file_size_mb
montecarlo,554,mc11_7TeV.107652.AlpgenJimmyZeeNp2_pt20.simul.HITS.e835_a131_tid581055_00,581055,581055,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,5b22a5c0-097b-11e1-96fb-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107701.AlpgenJimmyWtaunuNp1_pt20.recon.log.e835_s1299_s1300_r2673_tid505085_00,505085,505085,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,de27524e-d57e-11e0-9008-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107694.AlpgenJimmyWmunuNp4_pt20.merge.log.e825_s1280_s1274_tid473361_00,473361,473361,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,2acef6cc-b871-11e0-b872-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107684.AlpgenJimmyWenuNp4_pt20.merge.NTUP_TAUMEDIUM.e825_a131_s1353_a145_r2993_p851_tid01085016_00,1085016,1085016,GP_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,75c641ca-3e3b-11e2-b111-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.simul.log.e825_s1299_tid495150_02,495150,495150,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,51e6edbc-c7f0-11e0-a436-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107672.AlpgenJimmyZtautauNp2_pt20.merge.NTUP_SMWENU.e835_s1299_s1300_r3043_r2993_p833_tid655698_00,655698,655698,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,ab1ed6ec-3db6-11e1-abbb-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107695.AlpgenJimmyWmunuNp5_pt20.merge.TAG.e825_s1299_s1300_r3043_r2993_t84_tid01122743_00,1122743,1122743,AP_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,9f8dbb66-4bdb-11e2-b642-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107682.AlpgenJimmyWenuNp2_pt20.merge.NTUP_HSG5ZHMET.e825_s1299_s1300_r3043_r2993_p955_tid762220_00,762220,762220,gr_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,979bda66-83de-11e1-9796-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107674.AlpgenJimmyZtautauNp4_pt20.merge.log.e835_a131_s1353_a139_r2900_p841_tid662091_00,662091,662091,gr_Exotics,0,NULL,deleted,NULL,NULL,NULL,NULL,ce925760-412c-11e1-add9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107663.AlpgenJimmyZmumuNp3_pt20.merge.NTUP_SUSY.e835_a131_s1353_a133_r2780_p756_tid572035_00,572035,572035,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,b21bf6cc-ff55-11e0-b63d-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107693.AlpgenJimmyWmunuNp3_pt20.merge.log.e825_a131_s1353_tid01188831_00,1188831,1188831,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,abca5230-68c4-11e2-9dc4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107680.AlpgenJimmyWenuNp0_pt20.merge.NTUP_SUSY23LEP.e825_s1299_s1300_r3043_r2993_p935_tid766981_00,766981,766981,gr_Susy,0,NULL,group,NULL,NULL,NULL,NULL,7db05310-85ce-11e1-b3fc-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107661.AlpgenJimmyZmumuNp1_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p832_tid655544_00,655544,655544,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,18961e74-3dad-11e1-a124-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107694.AlpgenJimmyWmunuNp4_pt20.merge.log.e825_s1299_s1300_tid01126146_00,1126146,1126146,AP_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,c3d6a40e-4bba-11e2-9cd0-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107654.AlpgenJimmyZeeNp4_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p851_tid654116_00,654116,654116,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,64be9fbe-3c14-11e1-a89c-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107665.AlpgenJimmyZmumuNp5_pt20.merge.HITS.e835_s1299_s1300_tid626622_00,626622,626622,SM,0,NULL,frozen,NULL,NULL,NULL,NULL,744ed24c-2d5e-11e1-ac96-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107682.AlpgenJimmyWenuNp2_pt20.merge.HITS.e825_a131_s1353_tid01188848_00,1188848,1188848,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,a53fd598-68c4-11e2-9dc4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107653.AlpgenJimmyZeeNp3_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p1373_tid01185990_00,1185990,1185990,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,488e490e-6669-11e2-8e62-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.simul.HITS.e825_s1299_tid495149_05,495149,495149,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,4db4d45c-c7f0-11e0-a436-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107692.AlpgenJimmyWmunuNp2_pt20.merge.log.e825_a131_s1353_a145_p833_tid00810078_00,810078,810078,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,e4e2c888-97ee-11e1-a100-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107652.AlpgenJimmyZeeNp2_pt20.merge.log.e835_s1299_s1300_r2730_r2700_p851_tid641200_00,641200,641200,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,2289889a-32e9-11e1-a1b9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107705.AlpgenJimmyWtaunuNp5_pt20.merge.log.e835_s1299_s1300_r2673_r2670_tid508418_00,508418,508418,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,1810930e-d66e-11e0-8e5e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107684.AlpgenJimmyWenuNp4_pt20.merge.HITS.e825_s1299_s1300_tid01126149_00,1126149,1126149,AP_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,c2a7702c-4bba-11e2-9cd0-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107673.AlpgenJimmyZtautauNp3_pt20.evgen.log.e835_tid454642_00,454642,454642,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,d94e4258-a5ec-11e0-8ed6-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107680.AlpgenJimmyWenuNp0_pt20.merge.AOD.e825_a131_s1353_a139_r2900_tid600628_00,600628,600628,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,2f2f3580-1f4e-11e1-bc74-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107652.AlpgenJimmyZeeNp2_pt20.merge.NTUP_HSG2.e835_s1299_s1300_r3043_r2993_p1054_tid00822485_00,822485,822485,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,f7b81936-9e06-11e1-bfa3-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.merge.log.e825_s1299_s1300_r3043_r2993_p1486_tid01248850_00,1248850,1248850,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,736a7546-b40a-11e2-b26e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107652.AlpgenJimmyZeeNp2_pt20.simul.HITS.e835_s1280_tid470690_00,470690,470690,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,61046b54-b7d2-11e0-8add-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107693.AlpgenJimmyWmunuNp3_pt20.merge.NTUP_SMWZ.e825_a131_s1353_a145_r2993_p1035_tid01211410_00,1211410,1211410,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,02406770-8108-11e2-be81-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107672.AlpgenJimmyZtautauNp2_pt20.merge.NTUP_JETMET.e835_s1299_s1300_r3043_r2993_p886_tid735277_00,735277,735277,gr_JetMet,0,NULL,frozen,NULL,NULL,NULL,NULL,ceac851c-679d-11e1-8eec-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107655.AlpgenJimmyZeeNp5_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p1254_tid01013765_00,1013765,1013765,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,3cdeb0de-1c7d-11e2-9ff7-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107692.AlpgenJimmyWmunuNp2_pt20.recon.AOD.e825_s1299_s1300_r2673_tid505081_00,505081,505081,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,db29ea5c-d57e-11e0-9008-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107660.AlpgenJimmyZmumuNp0_pt20.simul.HITS.e835_a131_tid571806_01,571806,571806,Higgs,0,NULL,deleted,NULL,NULL,NULL,NULL,b99faf62-fef9-11e0-8e2f-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107655.AlpgenJimmyZeeNp5_pt20.merge.log.e835_a131_s1353_a145_r2993_p937_tid758434_00,758434,758434,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,69aa3850-81fe-11e1-ad63-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107653.AlpgenJimmyZeeNp3_pt20.merge.NTUP_HSG2.e835_s1299_s1300_r3043_r2993_p1254_tid01013756_00,1013756,1013756,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,3fdc7622-1c7d-11e2-9ff7-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107652.AlpgenJimmyZeeNp2_pt20.merge.NTUP_SMWZ.e835_a131_s1353_a141_r2900_p801_tid599446_00,599446,599446,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,96e34362-1c22-11e1-a41e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107662.AlpgenJimmyZmumuNp2_pt20.merge.log.e835_s1299_s1300_r2730_r2700_p716_tid525383_00,525383,525383,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,40a7d2b6-e5e4-11e0-adcd-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107650.AlpgenJimmyZeeNp0_pt20.merge.log.e835_s1299_s1300_r2730_r2780_p851_tid641197_00,641197,641197,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,1fda5570-32e9-11e1-a1b9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.simul.log.e825_a131_tid01188770_00,1188770,1188770,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,c41c79f8-68c4-11e2-9dc4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.merge.NTUP_SUSYLEPTAU.e825_s1299_s1300_r3043_r2993_p935_tid766996_00,766996,766996,gr_Susy,0,NULL,group,NULL,NULL,NULL,NULL,acb86274-85ce-11e1-b3fc-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.114612.SherpaW5jetstomunu30GeV.merge.HITS.e931_a131_s1353_tid626011_00,626011,626011,SM,0,NULL,deleted,NULL,NULL,NULL,NULL,2e6d61ca-2c10-11e1-a041-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107704.AlpgenJimmyWtaunuNp4_pt20.merge.NTUP_TAUMEDIUM.e835_s1299_s1300_r2920_r2900_p795_tid599281_00,599281,599281,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,101dd52a-1c24-11e1-a41e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.105860.TTbar_PowHeg_Jimmy.merge.log.e873_s1310_s1300_r2730_r2700_p795_tid590660_00,590660,590660,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,b09960ba-1179-11e1-b6db-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107664.AlpgenJimmyZmumuNp4_pt20.evgen.EVNT.e835_tid454637_00,454637,454637,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,d3e0e992-a5ec-11e0-8ed6-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107684.AlpgenJimmyWenuNp4_pt20.merge.NTUP_TOP.e825_s1299_s1300_r2920_r2900_p822_tid603704_00,603704,603704,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,74466296-1fb8-11e1-a6d0-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107682.AlpgenJimmyWenuNp2_pt20.evgen.EVNT.e1815_tid01204167_00,1204167,1204167,AP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,cb0e8eb0-7826-11e2-a667-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107684.AlpgenJimmyWenuNp4_pt20.merge.AOD.e825_s1299_s1300_r2730_r2780_tid541668_00,541668,541668,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,7fb9e644-f7bc-11e0-be28-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107700.AlpgenJimmyWtaunuNp0_pt20.merge.HITS.e835_a131_s1353_tid581223_00,581223,581223,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,136085fa-0984-11e1-aee9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.105860.TTbar_PowHeg_Jimmy.merge.NTUP_SMWENU.e873_s1310_s1300_r2730_r2780_p833_tid620124_00,620124,620124,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,4d68ba2e-2b03-11e1-bf2c-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107685.AlpgenJimmyWenuNp5_pt20.merge.NTUP_TAUMEDIUM.e825_s1299_s1300_r2730_r2700_p795_tid590566_00,590566,590566,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,7596ca4e-117d-11e1-b6db-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107684.AlpgenJimmyWenuNp4_pt20.merge.NTUP_SUSY01LEP.e825_a131_s1353_a139_r2900_p832_tid627071_00,627071,627071,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,42b1668e-2e29-11e1-bd8e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107660.AlpgenJimmyZmumuNp0_pt20.merge.NTUP_TOP.e835_a131_s1353_a141_r2900_p822_tid603660_00,603660,603660,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,55bed128-1fb8-11e1-a6d0-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107684.AlpgenJimmyWenuNp4_pt20.merge.log.e825_a131_s1353_a133_r2780_p756_tid566589_00,566589,566589,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,a954e190-fcfb-11e0-8914-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107651.AlpgenJimmyZeeNp1_pt20.merge.log.e835_a131_s1353_tid581189_00,581189,581189,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,fa06ca60-0983-11e1-aee9-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.105860.TTbar_PowHeg_Jimmy.recon.log.e1198_a131_s1353_a139_tid785111_00,785111,785111,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,b619120a-8b37-11e1-a5c6-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.simul.log.e825_s1256_tid436468_02,436468,436468,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,eaaf6fce-a1c1-11e0-b0b7-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107681.AlpgenJimmyWenuNp1_pt20.merge.NTUP_PHOTON.e825_s1299_s1300_r3043_r2993_p868_tid697108_00,697108,697108,gr_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,c64ec810-4cfb-11e1-ab31-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.merge.log.e825_s1299_s1300_r2730_r2700_p782_tid573548_00,573548,573548,gr_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,a4b5cf6e-00e8-11e1-96bc-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.105860.TTbar_PowHeg_Jimmy.evgen.EVNT.e1105_tid730643_00,730643,730643,Top,0,NULL,frozen,NULL,NULL,NULL,NULL,2a916df2-60be-11e1-a8d6-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107685.AlpgenJimmyWenuNp5_pt20.merge.NTUP_HSG2.e825_s1299_s1300_r3043_r2993_p1486_tid01248846_00,1248846,1248846,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,7516db78-b40a-11e2-b26e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107705.AlpgenJimmyWtaunuNp5_pt20.recon.log.e835_s1299_s1300_r2920_tid583788_00,583788,583788,Physics,0,NULL,frozen,NULL,NULL,NULL,NULL,d92cba4e-0d2e-11e1-b0a8-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.recon.AOD.e825_a131_s1353_a145_tid763273_00,763273,763273,SM,0,NULL,deleted,NULL,NULL,NULL,NULL,8ae1512c-843b-11e1-a2c3-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107653.AlpgenJimmyZeeNp3_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p1248_tid01016080_00,1016080,1016080,GP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,cc7ae4a2-1e3e-11e2-94da-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.simul.log.e825_s1256_tid436469_00,436469,436469,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,ef5258c0-a1c1-11e0-b0b7-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107661.AlpgenJimmyZmumuNp1_pt20.merge.NTUP_SMWZ.e835_s1299_s1300_r3157_r2993_p833_tid747426_00,747426,747426,gr_Higgs,0,NULL,deleted,NULL,NULL,NULL,NULL,5a9d7600-74d0-11e1-93b7-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107655.AlpgenJimmyZeeNp5_pt20.merge.log.e835_a131_s1353_a141_r2900_tid596830_00,596830,596830,SM,0,NULL,frozen,NULL,NULL,NULL,NULL,2a3f3bda-18ad-11e1-81e8-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107664.AlpgenJimmyZmumuNp4_pt20.merge.NTUP_SMLIGHT.e835_s1299_s1300_r3043_r2993_p1248_tid01016145_00,1016145,1016145,GP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,af510546-1e3e-11e2-94da-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.105860.TTbar_PowHeg_Jimmy.merge.NTUP_SMWENU.e873_s1310_s1300_r2730_r2780_p801_tid591308_00,591308,591308,gr_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,e57d9718-13dd-11e1-b988-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107680.AlpgenJimmyWenuNp0_pt20.recon.AOD.e825_a131_s1353_a145_tid00883567_00,883567,883567,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,0c32a9f8-bc93-11e1-98e1-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107650.AlpgenJimmyZeeNp0_pt20.merge.NTUP_TOPBOOST.e835_a131_s1353_a145_r2993_p841_tid741381_00,741381,741381,gr_Exotics,0,NULL,deleted,NULL,NULL,NULL,NULL,31d20b56-6fac-11e1-8ccb-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107682.AlpgenJimmyWenuNp2_pt20.simul.log.e825_s1299_tid495145_00,495145,495145,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,46498a78-c7f0-11e0-a436-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107660.AlpgenJimmyZmumuNp0_pt20.recon.log.e835_a131_s1353_a141_tid596798_00,596798,596798,SM,0,NULL,frozen,NULL,NULL,NULL,NULL,12f49560-18ad-11e1-81e8-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107691.AlpgenJimmyWmunuNp1_pt20.merge.NTUP_TAUMEDIUM.e825_s1299_s1300_r2920_r2900_p845_tid623713_00,623713,623713,gr_Tau,0,NULL,deleted,NULL,NULL,NULL,NULL,ada8a9ac-2acd-11e1-b571-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107693.AlpgenJimmyWmunuNp3_pt20.merge.NTUP_TAUMEDIUM.e825_a131_s1353_a145_r2993_p851_tid01085031_00,1085031,1085031,GP_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,6b24a964-3e3b-11e2-b111-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107652.AlpgenJimmyZeeNp2_pt20.merge.log.e835_a131_s1353_a139_r2900_tid596857_00,596857,596857,SM,0,NULL,frozen,NULL,NULL,NULL,NULL,3dca5bf8-18ad-11e1-81e8-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107690.AlpgenJimmyWmunuNp0_pt20.simul.HITS.e825_a131_tid01188767_00,1188767,1188767,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,c52d06be-68c4-11e2-9dc4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107662.AlpgenJimmyZmumuNp2_pt20.merge.NTUP_SUSY.e835_s1299_s1300_r2920_r2900_p832_tid608554_00,608554,608554,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,d3717cae-266d-11e1-8693-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107693.AlpgenJimmyWmunuNp3_pt20.simul.log.e825_a131_tid01188784_00,1188784,1188784,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,be9948a8-68c4-11e2-9dc4-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107660.AlpgenJimmyZmumuNp0_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p1248_tid01016137_00,1016137,1016137,GP_SM,0,NULL,frozen,NULL,NULL,NULL,NULL,b2620d2a-1e3e-11e2-94da-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107694.AlpgenJimmyWmunuNp4_pt20.merge.NTUP_TAUSMALL.e825_s1299_s1300_r2920_r2900_p795_tid599280_00,599280,599280,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,0eb25f30-1c24-11e1-a41e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107683.AlpgenJimmyWenuNp3_pt20.merge.log.e1332_a131_s1353_a145_r2993_t84_tid00868593_00,868593,868593,AP_SM,0,NULL,deleted,NULL,NULL,NULL,NULL,cea132ee-ba3f-11e1-9fab-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107670.AlpgenJimmyZtautauNp0_pt20.simul.log.e835_s1299_tid495185_10,495185,495185,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,87c8719e-c7f0-11e0-a436-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107653.AlpgenJimmyZeeNp3_pt20.recon.log.e835_s1299_s1300_r3043_tid664789_00,664789,664789,SM,0,NULL,frozen,NULL,NULL,NULL,NULL,4f70aebe-42ee-11e1-8a72-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107654.AlpgenJimmyZeeNp4_pt20.simul.HITS.e835_s1299_tid626665_00,626665,626665,SM,0,NULL,deleted,NULL,NULL,NULL,NULL,cedd535c-2d66-11e1-8b43-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107702.AlpgenJimmyWtaunuNp2_pt20.merge.NTUP_TOP.e835_s1299_s1300_r2730_r2700_p766_tid541189_00,541189,541189,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,6e43837e-f781-11e0-b989-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107701.AlpgenJimmyWtaunuNp1_pt20.merge.NTUP_SMWZ.e835_a131_s1353_a139_r2900_p1035_tid01050893_00,1050893,1050893,GP_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,63f2d2da-2b83-11e2-8045-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107654.AlpgenJimmyZeeNp4_pt20.merge.log.e835_s1299_s1300_r3043_r2993_p956_tid756500_00,756500,756500,gr_Higgs,0,NULL,frozen,NULL,NULL,NULL,NULL,e8f90eae-7e2c-11e1-8c1b-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107661.AlpgenJimmyZmumuNp1_pt20.recon.AOD.e835_a131_s1353_a133_tid571877_00,571877,571877,Higgs,0,NULL,deleted,NULL,NULL,NULL,NULL,09d675ec-fefa-11e0-8e2f-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107684.AlpgenJimmyWenuNp4_pt20.merge.log.e825_s1299_s1300_r2920_r2900_p832_tid608574_00,608574,608574,gr_Susy,0,NULL,frozen,NULL,NULL,NULL,NULL,f8110ff2-266d-11e1-8693-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107674.AlpgenJimmyZtautauNp4_pt20.merge.NTUP_TOP.e835_s1299_s1300_r2730_r2700_p766_tid541221_00,541221,541221,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,146afc2e-f781-11e0-b989-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107651.AlpgenJimmyZeeNp1_pt20.merge.log.e835_s1299_s1300_r2673_r2670_tid508420_00,508420,508420,Top,0,NULL,deleted,NULL,NULL,NULL,NULL,194dfcca-d66e-11e0-8e5e-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107701.AlpgenJimmyWtaunuNp1_pt20.merge.NTUP_TAUSMALL.e835_s1299_s1300_r2730_r2780_p795_tid590528_00,590528,590528,gr_Tau,0,NULL,frozen,NULL,NULL,NULL,NULL,911abfa6-117c-11e1-b6db-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107671.AlpgenJimmyZtautauNp1_pt20.merge.log.e835_s1299_s1300_r2920_r2900_p834_tid609873_00,609873,609873,gr_Top,0,NULL,frozen,NULL,NULL,NULL,NULL,233e28b4-2681-11e1-9f93-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107674.AlpgenJimmyZtautauNp4_pt20.recon.AOD.e835_s1299_s1300_r2820_tid577775_00,577775,577775,Higgs,0,NULL,deleted,NULL,NULL,NULL,NULL,57c9ff9a-04d5-11e1-ac58-00155dff097a,panda,unknown,0
montecarlo,554,mc11_7TeV.107670.AlpgenJimmyZtautauNp0_pt20.recon.ESD.e835_s1299_s1300_r2730_tid515201_00,515201,515201,Top,0,NULL,group,NULL,NULL,NULL,NULL,49267f1c-deed-11e0-bc9d-00155dff097a,panda,unknown,0
